Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","21153","Edible offal of pigs, fresh, chilled or frozen","2022","2022","t","962.21","I","Imputed value",""
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","21155","Edible offal of sheep, fresh, chilled or frozen","2022","2022","t","440.29","I","Imputed value",""
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","21159.01","Edible offals of horses and other equines,  fresh, chilled or frozen","2022","2022","t","0.68","I","Imputed value",""
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","21511.01","Fat of pigs","2022","2022","t","363.29","I","Imputed value",""
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","01315","Figs","2022","2022","t","4469","A","Official figure",""
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","22241.02","Ghee from cow milk","2022","2022","t","327.46","I","Imputed value",""
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","01330","Grapes","2022","2022","t","22977","A","Official figure",""
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","01290.01","Green corn (maize)","2022","2022","t","736.57","I","Imputed value",""
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","01252","Green garlic","2022","2022","t","4676","A","Official figure",""
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","0231","Hen eggs in shell, fresh","2022","2022","t","21560","E","Estimated value",""
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5513","Production","0231","Hen eggs in shell, fresh","2022","2022","1000 No","646849","A","Official figure",""
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","21118.01","Horse meat, fresh or chilled","2022","2022","t","6","A","Official figure",""
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","01322","Lemons and limes","2022","2022","t","15","A","Official figure",""
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","01704","Lentils, dry","2022","2022","t","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","01214","Lettuce and chicory","2022","2022","t","1269","A","Official figure",""
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","01441","Linseed","2022","2022","t","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","0112","Maize (corn)","2022","2022","t","987215","A","Official figure",""
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","21700.02","Margarine and shortening","2022","2022","t","120.6","I","Imputed value",""
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2022","2022","t","10719","A","Official figure",""
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","21121","Meat of chickens, fresh or chilled","2022","2022","t","67007","A","Official figure",""
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","21122","Meat of ducks, fresh or chilled","2022","2022","t","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","21123","Meat of geese, fresh or chilled","2022","2022","t","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2022","2022","t","7953","A","Official figure",""
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","21115","Meat of sheep, fresh or chilled","2022","2022","t","1205","A","Official figure",""
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","21124","Meat of turkeys, fresh or chilled","2022","2022","t","199","A","Official figure",""
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","01199.02","Mixed grain","2022","2022","t","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","01270","Mushrooms and truffles","2022","2022","t","1269.36","I","Imputed value",""
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","02910","Natural honey","2022","2022","t","4720","A","Official figure",""
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","0117","Oats","2022","2022","t","46432","A","Official figure",""
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","01450","Olives","2022","2022","t","304","A","Official figure",""
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2022","2022","t","25844","A","Official figure",""
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","01323","Oranges","2022","2022","t","136.48","I","Imputed value",""
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","01241.90","Other beans, green","2022","2022","t","3578","A","Official figure",""
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2022","2022","t","4040","A","Official figure",""
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","01359.90","Other fruits, n.e.c.","2022","2022","t","381.91","E","Estimated value",""
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2022","2022","t","538911.08","I","Imputed value",""
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","01345","Peaches and nectarines","2022","2022","t","30075","A","Official figure",""
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","01342.01","Pears","2022","2022","t","53912","A","Official figure",""
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","01705","Peas, dry","2022","2022","t","1607","A","Official figure",""
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","21521","Pig fat, rendered","2022","2022","t","336.76","I","Imputed value",""
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","01346","Plums and sloes","2022","2022","t","306880","A","Official figure",""
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","01510","Potatoes","2022","2022","t","312923","A","Official figure",""
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","01342.02","Quinces","2022","2022","t","6361","A","Official figure",""
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","01443","Rape or colza seed","2022","2022","t","5501","A","Official figure",""
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","21641.01","Rapeseed or canola oil, crude","2022","2022","t","6400","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","01353.01","Raspberries","2022","2022","t","12188","A","Official figure",""
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","02951.01","Raw hides and skins of cattle","2022","2022","t","1965.15","I","Imputed value",""
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","02953","Raw hides and skins of sheep or lambs","2022","2022","t","224.78","I","Imputed value",""
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","02211","Raw milk of cattle","2022","2022","t","560269","A","Official figure",""
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","02291","Raw milk of sheep","2022","2022","t","13253","A","Official figure",""
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","0116","Rye","2022","2022","t","4983","A","Official figure",""
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","21514","Sheep fat, unrendered","2022","2022","t","370.77","I","Imputed value",""
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","02941","Shorn wool, greasy, including fleece-washed shorn wool","2022","2022","t","1411.31","I","Imputed value",""
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","22212","Skim milk and whey powder","2022","2022","t","292.88","I","Imputed value",""
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","22110.02","Skim milk of cows","2022","2022","t","26164.28","I","Imputed value",""
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","01344.01","Sour cherries","2022","2022","t","8233","A","Official figure",""
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","2161","Soya bean oil","2022","2022","t","4900","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","0141","Soya beans","2022","2022","t","42642","A","Official figure",""
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","01354","Strawberries","2022","2022","t","3960","A","Official figure",""
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","01801","Sugar beet","2022","2022","t","2181.98","I","Imputed value",""
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","01445","Sunflower seed","2022","2022","t","1650","A","Official figure",""
