Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01610","Coffee, green","2023","2023","ha","1416","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01610","Coffee, green","2023","2023","kg/ha","1302.1","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01610","Coffee, green","2023","2023","t","1844.06","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01921.02","Cotton lint, ginned","2022","2022","t","104000","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0143","Cotton seed","2022","2022","t","130000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","2168","Cottonseed oil","2022","2022","t","17300","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01706","Cow peas, dry","2022","2022","ha","4894274","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01706","Cow peas, dry","2022","2022","kg/ha","858.6","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01706","Cow peas, dry","2022","2022","t","4202328.2","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01706","Cow peas, dry","2023","2023","ha","4984907","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01706","Cow peas, dry","2023","2023","kg/ha","861","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01706","Cow peas, dry","2023","2023","t","4292073.51","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2022","2022","t","48516.44","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5320","Producing Animals/Slaughtered","21151","Edible offal of cattle, fresh, chilled or frozen","2022","2022","An","3309180","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2023","2023","t","47963.12","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5320","Producing Animals/Slaughtered","21151","Edible offal of cattle, fresh, chilled or frozen","2023","2023","An","3322175","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","21156","Edible offal of goat, fresh, chilled or frozen","2022","2022","t","43911.36","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5320","Producing Animals/Slaughtered","21156","Edible offal of goat, fresh, chilled or frozen","2022","2022","An","28151445","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","21156","Edible offal of goat, fresh, chilled or frozen","2023","2023","t","43568.02","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5320","Producing Animals/Slaughtered","21156","Edible offal of goat, fresh, chilled or frozen","2023","2023","An","28228414","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","21153","Edible offal of pigs, fresh, chilled or frozen","2022","2022","t","16133.77","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5320","Producing Animals/Slaughtered","21153","Edible offal of pigs, fresh, chilled or frozen","2022","2022","An","8066870","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","21153","Edible offal of pigs, fresh, chilled or frozen","2023","2023","t","16216.55","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5320","Producing Animals/Slaughtered","21153","Edible offal of pigs, fresh, chilled or frozen","2023","2023","An","8108259","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","21155","Edible offal of sheep, fresh, chilled or frozen","2022","2022","t","28123.8","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5320","Producing Animals/Slaughtered","21155","Edible offal of sheep, fresh, chilled or frozen","2022","2022","An","19003563","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","21155","Edible offal of sheep, fresh, chilled or frozen","2023","2023","t","28162.21","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5320","Producing Animals/Slaughtered","21155","Edible offal of sheep, fresh, chilled or frozen","2023","2023","An","19453776","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","21511.01","Fat of pigs","2022","2022","t","20167.22","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5320","Producing Animals/Slaughtered","21511.01","Fat of pigs","2022","2022","An","8066870","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","21511.01","Fat of pigs","2023","2023","t","20270.69","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5320","Producing Animals/Slaughtered","21511.01","Fat of pigs","2023","2023","An","8108259","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01193","Fonio","2022","2022","ha","171403","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01193","Fonio","2022","2022","kg/ha","491.1","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01193","Fonio","2022","2022","t","84170","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01193","Fonio","2023","2023","ha","173230","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01193","Fonio","2023","2023","kg/ha","490","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01193","Fonio","2023","2023","t","84875.85","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","21170.02","Game meat, fresh, chilled or frozen","2022","2022","t","175252.28","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","21170.02","Game meat, fresh, chilled or frozen","2023","2023","t","177149.29","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01657","Ginger, raw","2022","2022","ha","95047","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01657","Ginger, raw","2022","2022","kg/ha","7862.7","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01657","Ginger, raw","2022","2022","t","747326.29","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01657","Ginger, raw","2023","2023","ha","89827","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01657","Ginger, raw","2023","2023","kg/ha","8701.7","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01657","Ginger, raw","2023","2023","t","781640.72","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","21515","Goat fat, unrendered","2022","2022","t","6586.7","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5320","Producing Animals/Slaughtered","21515","Goat fat, unrendered","2022","2022","An","28151445","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","21515","Goat fat, unrendered","2023","2023","t","6535.2","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5320","Producing Animals/Slaughtered","21515","Goat fat, unrendered","2023","2023","An","28228414","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5111","Stocks","02123","Goats","2022","2022","An","88070668","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5111","Stocks","02123","Goats","2023","2023","An","89294278","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01290.01","Green corn (maize)","2022","2022","ha","200977","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01290.01","Green corn (maize)","2022","2022","kg/ha","3918.8","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01290.01","Green corn (maize)","2022","2022","t","787587.61","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01290.01","Green corn (maize)","2023","2023","ha","201730","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01290.01","Green corn (maize)","2023","2023","kg/ha","3933.5","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01290.01","Green corn (maize)","2023","2023","t","793497.04","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01252","Green garlic","2022","2022","ha","167","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01252","Green garlic","2022","2022","kg/ha","13060.7","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01252","Green garlic","2022","2022","t","2184.62","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01252","Green garlic","2023","2023","ha","169","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01252","Green garlic","2023","2023","kg/ha","13062.3","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01252","Green garlic","2023","2023","t","2201.72","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","23913","Green tea (not fermented), black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3 kg","2022","2022","t","868.59","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","2162","Groundnut oil","2022","2022","t","377300","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","0142","Groundnuts, excluding shelled","2022","2022","ha","3400000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","0142","Groundnuts, excluding shelled","2022","2022","kg/ha","1260","X","Figure from international organizations",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0142","Groundnuts, excluding shelled","2022","2022","t","4284000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","0142","Groundnuts, excluding shelled","2023","2023","ha","3450000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","0142","Groundnuts, excluding shelled","2023","2023","kg/ha","1246.4","X","Figure from international organizations",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0142","Groundnuts, excluding shelled","2023","2023","t","4300000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5413","Yield","0231","Hen eggs in shell, fresh","2022","2022","No/An","131","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5424","Yield/Carcass Weight","0231","Hen eggs in shell, fresh","2022","2022","g/An","5245","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0231","Hen eggs in shell, fresh","2022","2022","t","662005.21","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5513","Production","0231","Hen eggs in shell, fresh","2022","2022","1000 No","16550130","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5313","Laying","0231","Hen eggs in shell, fresh","2022","2022","1000 An","126215","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5413","Yield","0231","Hen eggs in shell, fresh","2023","2023","No/An","132","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5424","Yield/Carcass Weight","0231","Hen eggs in shell, fresh","2023","2023","g/An","5279","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0231","Hen eggs in shell, fresh","2023","2023","t","669340.28","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5513","Production","0231","Hen eggs in shell, fresh","2023","2023","1000 No","16733507","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5313","Laying","0231","Hen eggs in shell, fresh","2023","2023","1000 An","126792","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5111","Stocks","02131","Horses","2022","2022","An","102699","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5111","Stocks","02131","Horses","2023","2023","An","103256","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01499.01","Karite nuts (sheanuts)","2022","2022","ha","399466","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01499.01","Karite nuts (sheanuts)","2022","2022","kg/ha","881","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01499.01","Karite nuts (sheanuts)","2022","2022","t","351916.78","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01499.01","Karite nuts (sheanuts)","2023","2023","ha","399964","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01499.01","Karite nuts (sheanuts)","2023","2023","kg/ha","867.4","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01499.01","Karite nuts (sheanuts)","2023","2023","t","346933.34","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01922.02","Kenaf, and other textile bast fibres, raw or retted","2022","2022","ha","1025","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01922.02","Kenaf, and other textile bast fibres, raw or retted","2022","2022","kg/ha","1516.5","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01922.02","Kenaf, and other textile bast fibres, raw or retted","2022","2022","t","1553.9","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01922.02","Kenaf, and other textile bast fibres, raw or retted","2023","2023","ha","1028","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01922.02","Kenaf, and other textile bast fibres, raw or retted","2023","2023","kg/ha","1514.6","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01922.02","Kenaf, and other textile bast fibres, raw or retted","2023","2023","t","1556.43","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01379.02","Kola nuts","2022","2022","ha","280559","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01379.02","Kola nuts","2022","2022","kg/ha","653.7","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01379.02","Kola nuts","2022","2022","t","183405.14","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01379.02","Kola nuts","2023","2023","ha","281652","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01379.02","Kola nuts","2023","2023","kg/ha","670","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01379.02","Kola nuts","2023","2023","t","188703.54","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","0112","Maize (corn)","2022","2022","ha","5800000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","0112","Maize (corn)","2022","2022","kg/ha","2232.6","X","Figure from international organizations",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0112","Maize (corn)","2022","2022","t","12948920","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","0112","Maize (corn)","2023","2023","ha","5700000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","0112","Maize (corn)","2023","2023","kg/ha","1939.1","X","Figure from international organizations",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0112","Maize (corn)","2023","2023","t","11053000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01316","Mangoes, guavas and mangosteens","2022","2022","ha","131074","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01316","Mangoes, guavas and mangosteens","2022","2022","kg/ha","7266.1","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01316","Mangoes, guavas and mangosteens","2022","2022","t","952395.97","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01316","Mangoes, guavas and mangosteens","2023","2023","ha","131033","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01316","Mangoes, guavas and mangosteens","2023","2023","kg/ha","7282.1","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01316","Mangoes, guavas and mangosteens","2023","2023","t","954198.57","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5417","Yield/Carcass Weight","21111.01","Meat of cattle with the bone, fresh or chilled","2022","2022","kg/An","97","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2022","2022","t","321257.54","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5320","Producing Animals/Slaughtered","21111.01","Meat of cattle with the bone, fresh or chilled","2022","2022","An","3309180","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5417","Yield/Carcass Weight","21111.01","Meat of cattle with the bone, fresh or chilled","2023","2023","kg/An","96","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2023","2023","t","317593.65","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5320","Producing Animals/Slaughtered","21111.01","Meat of cattle with the bone, fresh or chilled","2023","2023","An","3322175","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5424","Yield/Carcass Weight","21121","Meat of chickens, fresh or chilled","2022","2022","g/An","1000","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","21121","Meat of chickens, fresh or chilled","2022","2022","t","355582.92","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5321","Producing Animals/Slaughtered","21121","Meat of chickens, fresh or chilled","2022","2022","1000 An","355583","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5424","Yield/Carcass Weight","21121","Meat of chickens, fresh or chilled","2023","2023","g/An","1000","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","21121","Meat of chickens, fresh or chilled","2023","2023","t","324135.98","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5321","Producing Animals/Slaughtered","21121","Meat of chickens, fresh or chilled","2023","2023","1000 An","324136","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","2022","2022","kg/An","10","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","21116","Meat of goat, fresh or chilled","2022","2022","t","274446.01","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5320","Producing Animals/Slaughtered","21116","Meat of goat, fresh or chilled","2022","2022","An","28151445","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","2023","2023","kg/An","10","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","21116","Meat of goat, fresh or chilled","2023","2023","t","272300.09","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5320","Producing Animals/Slaughtered","21116","Meat of goat, fresh or chilled","2023","2023","An","28228414","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","2022","2022","kg/An","45","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2022","2022","t","363009.88","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","2022","2022","An","8066870","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","2023","2023","kg/An","45","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2023","2023","t","364872.45","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","2023","2023","An","8108259","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2022","2022","kg/An","8","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","21115","Meat of sheep, fresh or chilled","2022","2022","t","154526.39","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2022","2022","An","19003563","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2023","2023","kg/An","8","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","21115","Meat of sheep, fresh or chilled","2023","2023","t","154737.42","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2023","2023","An","19453776","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01449.01","Melonseed","2022","2022","ha","893587","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01449.01","Melonseed","2022","2022","kg/ha","640.2","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01449.01","Melonseed","2022","2022","t","572069.28","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01449.01","Melonseed","2023","2023","ha","899728","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01449.01","Melonseed","2023","2023","kg/ha","637.5","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01449.01","Melonseed","2023","2023","t","573570.47","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","0118","Millet","2022","2022","ha","2000000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","0118","Millet","2022","2022","kg/ha","970.6","X","Figure from international organizations",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0118","Millet","2022","2022","t","1941220","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","0118","Millet","2023","2023","ha","2000000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","0118","Millet","2023","2023","kg/ha","779.5","X","Figure from international organizations",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0118","Millet","2023","2023","t","1559000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","23540","Molasses","2022","2022","t","10000","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01950.01","Natural rubber in primary forms","2022","2022","ha","153701","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01950.01","Natural rubber in primary forms","2022","2022","kg/ha","380","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01950.01","Natural rubber in primary forms","2022","2022","t","58400","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01950.01","Natural rubber in primary forms","2023","2023","ha","163610","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01950.01","Natural rubber in primary forms","2023","2023","kg/ha","380.2","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01950.01","Natural rubber in primary forms","2023","2023","t","62200","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","21691.14","Oil of palm kernel","2022","2022","t","163300","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","21691.07","Oil of sesame seed","2022","2022","t","30547.75","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01491.01","Oil palm fruit","2022","2022","ha","4323296","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01491.01","Oil palm fruit","2022","2022","kg/ha","2567.5","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01491.01","Oil palm fruit","2022","2022","t","11100000","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01491.01","Oil palm fruit","2023","2023","ha","4520090","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01491.01","Oil palm fruit","2023","2023","kg/ha","2565.8","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01491.01","Oil palm fruit","2023","2023","t","11597872.39","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01239.01","Okra","2022","2022","ha","1793831","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01239.01","Okra","2022","2022","kg/ha","1028.1","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01239.01","Okra","2022","2022","t","1844242.17","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01239.01","Okra","2023","2023","ha","2043104","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01239.01","Okra","2023","2023","kg/ha","917.6","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01239.01","Okra","2023","2023","t","1874730.35","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01253.02","Onions and shallots, dry (excluding dehydrated)","2022","2022","ha","614042","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2022","2022","kg/ha","2604.5","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2022","2022","t","1599296.16","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01253.02","Onions and shallots, dry (excluding dehydrated)","2023","2023","ha","622674","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2023","2023","kg/ha","2717.8","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2023","2023","t","1692279.67","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01253.01","Onions and shallots, green","2022","2022","ha","14304","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01253.01","Onions and shallots, green","2022","2022","kg/ha","17117","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01253.01","Onions and shallots, green","2022","2022","t","244842.93","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01253.01","Onions and shallots, green","2023","2023","ha","14276","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01253.01","Onions and shallots, green","2023","2023","kg/ha","17095","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01253.01","Onions and shallots, green","2023","2023","t","244051.07","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01329","Other citrus fruit, n.e.c.","2022","2022","ha","846118","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01329","Other citrus fruit, n.e.c.","2022","2022","kg/ha","4982.7","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01329","Other citrus fruit, n.e.c.","2022","2022","t","4215986.56","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01329","Other citrus fruit, n.e.c.","2023","2023","ha","850278","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01329","Other citrus fruit, n.e.c.","2023","2023","kg/ha","4974.2","E","Estimated value",""
